TIME 0.001010, pos: 8.750000e-03 0.000000e+00, Found 4958
TIME 0.003080, pos: -7.212934e-03 -6.269667e-03, Found 4342
baricenter: (-0.007499999999999965, -0.006499999999999966, 0.0)
TIME 0.003090, pos: -6.909053e-03 -6.608522e-03, Found 4343
baricenter: (-0.006499999999999966, -0.006499999999999966, 0.0)
TIME 0.003100, pos: -6.589259e-03 -6.932656e-03, Found 4343
baricenter: (-0.006499999999999966, -0.006499999999999966, 0.0)
TIME 0.003110, pos: -6.254265e-03 -7.241321e-03, Found 4243
baricenter: (-0.006499999999999966, -0.007499999999999965, 0.0)
TIME 0.003120, pos: -5.904818e-03 -7.533804e-03, Found 4244
baricenter: (-0.005499999999999965, -0.007499999999999965, 0.0)
TIME 0.003130, pos: -5.541701e-03 -7.809430e-03, Found 4244
baricenter: (-0.005499999999999965, -0.007499999999999965, 0.0)
TIME 0.003140, pos: -5.165725e-03 -8.067560e-03, Found 4144
baricenter: (-0.005499999999999965, -0.008499999999999966, 0.0)
TIME 0.003150, pos: -4.777734e-03 -8.307593e-03, Found 4145
baricenter: (-0.004499999999999966, -0.008499999999999966, 0.0)
TIME 0.003160, pos: -4.378599e-03 -8.528972e-03, Found 4145
baricenter: (-0.004499999999999966, -0.008499999999999966, 0.0)
TIME 0.003170, pos: -3.969215e-03 -8.731180e-03, Found 4146
baricenter: (-0.0034999999999999654, -0.008499999999999966, 0.0)
TIME 0.003180, pos: -3.550505e-03 -8.913742e-03, Found 4146
baricenter: (-0.0034999999999999654, -0.008499999999999966, 0.0)
TIME 0.003190, pos: -3.123410e-03 -9.076228e-03, Found 4046
baricenter: (-0.0034999999999999654, -0.009499999999999967, 0.0)
TIME 0.003200, pos: -2.688892e-03 -9.218255e-03, Found 4047
baricenter: (-0.0024999999999999654, -0.009499999999999967, 0.0)
TIME 0.003210, pos: -2.247932e-03 -9.339484e-03, Found 4047
baricenter: (-0.0024999999999999654, -0.009499999999999967, 0.0)
TIME 0.003220, pos: -1.801525e-03 -9.439623e-03, Found 4048
baricenter: (-0.0014999999999999653, -0.009499999999999967, 0.0)
TIME 0.003230, pos: -1.350679e-03 -9.518429e-03, Found 4048
baricenter: (-0.0014999999999999653, -0.009499999999999967, 0.0)
TIME 0.003240, pos: -8.964143e-04 -9.575705e-03, Found 4049
baricenter: (-0.0004999999999999653, -0.009499999999999967, 0.0)
TIME 0.003250, pos: -4.397577e-04 -9.611306e-03, Found 4049
baricenter: (-0.0004999999999999653, -0.009499999999999967, 0.0)
TIME 0.003260, pos: 1.825634e-05 -9.625134e-03, Found 4050
baricenter: (0.0005000000000000347, -0.009499999999999967, 0.0)
TIME 0.003270, pos: 4.765897e-04 -9.617139e-03, Found 4050
baricenter: (0.0005000000000000347, -0.009499999999999967, 0.0)
TIME 0.003280, pos: 9.342029e-04 -9.587322e-03, Found 4050
baricenter: (0.0005000000000000347, -0.009499999999999967, 0.0)
TIME 0.003290, pos: 1.390057e-03 -9.535735e-03, Found 4051
baricenter: (0.0015000000000000347, -0.009499999999999967, 0.0)
TIME 0.003300, pos: 1.843117e-03 -9.462477e-03, Found 4051
baricenter: (0.0015000000000000347, -0.009499999999999967, 0.0)
TIME 0.003310, pos: 2.292352e-03 -9.367697e-03, Found 4052
baricenter: (0.0025000000000000347, -0.009499999999999967, 0.0)
TIME 0.003320, pos: 2.736741e-03 -9.251593e-03, Found 4052
baricenter: (0.0025000000000000347, -0.009499999999999967, 0.0)
TIME 0.003330, pos: 3.175271e-03 -9.114413e-03, Found 4053
baricenter: (0.0035000000000000343, -0.009499999999999967, 0.0)
TIME 0.003340, pos: 3.606943e-03 -8.956450e-03, Found 4153
baricenter: (0.0035000000000000343, -0.008499999999999966, 0.0)
TIME 0.003350, pos: 4.030772e-03 -8.778046e-03, Found 4154
baricenter: (0.004500000000000035, -0.008499999999999966, 0.0)
TIME 0.003360, pos: 4.445790e-03 -8.579591e-03, Found 4154
baricenter: (0.004500000000000035, -0.008499999999999966, 0.0)
TIME 0.003370, pos: 4.851050e-03 -8.361519e-03, Found 4154
baricenter: (0.004500000000000035, -0.008499999999999966, 0.0)
TIME 0.003380, pos: 5.245623e-03 -8.124309e-03, Found 4155
baricenter: (0.005500000000000035, -0.008499999999999966, 0.0)
TIME 0.003390, pos: 5.628607e-03 -7.868485e-03, Found 4255
baricenter: (0.005500000000000035, -0.007499999999999965, 0.0)
TIME 0.003400, pos: 5.999124e-03 -7.594611e-03, Found 4255
baricenter: (0.005500000000000035, -0.007499999999999965, 0.0)
TIME 0.003410, pos: 6.356323e-03 -7.303296e-03, Found 4256
baricenter: (0.006500000000000035, -0.007499999999999965, 0.0)
TIME 0.003420, pos: 6.699383e-03 -6.995186e-03, Found 4356
baricenter: (0.006500000000000035, -0.006499999999999966, 0.0)
TIME 0.003430, pos: 7.027515e-03 -6.670968e-03, Found 4357
baricenter: (0.007500000000000034, -0.006499999999999966, 0.0)
TIME 0.003440, pos: 7.339964e-03 -6.331364e-03, Found 4357
baricenter: (0.007500000000000034, -0.006499999999999966, 0.0)
TIME 0.003450, pos: 7.636007e-03 -5.977132e-03, Found 4457
baricenter: (0.007500000000000034, -0.005499999999999966, 0.0)
TIME 0.003460, pos: 7.914960e-03 -5.609066e-03, Found 4457
baricenter: (0.007500000000000034, -0.005499999999999966, 0.0)
TIME 0.003470, pos: 8.176178e-03 -5.227989e-03, Found 4458
baricenter: (0.008500000000000035, -0.005499999999999966, 0.0)
TIME 0.003480, pos: 8.419054e-03 -4.834755e-03, Found 4558
baricenter: (0.008500000000000035, -0.004499999999999966, 0.0)
TIME 0.003490, pos: 8.643022e-03 -4.430247e-03, Found 4558
baricenter: (0.008500000000000035, -0.004499999999999966, 0.0)
TIME 0.003500, pos: 8.847559e-03 -4.015374e-03, Found 4558
baricenter: (0.008500000000000035, -0.004499999999999966, 0.0)
TIME 0.003510, pos: 9.032187e-03 -3.591069e-03, Found 4659
baricenter: (0.009500000000000036, -0.003499999999999965, 0.0)
TIME 0.003520, pos: 9.196471e-03 -3.158287e-03, Found 4659
baricenter: (0.009500000000000036, -0.003499999999999965, 0.0)
TIME 0.003530, pos: 9.340023e-03 -2.718004e-03, Found 4759
baricenter: (0.009500000000000036, -0.0024999999999999654, 0.0)
TIME 0.003540, pos: 9.462500e-03 -2.271213e-03, Found 4759
baricenter: (0.009500000000000036, -0.0024999999999999654, 0.0)
TIME 0.003550, pos: 9.563608e-03 -1.818921e-03, Found 4859
baricenter: (0.009500000000000036, -0.0014999999999999653, 0.0)
TIME 0.003560, pos: 9.643102e-03 -1.362152e-03, Found 4859
baricenter: (0.009500000000000036, -0.0014999999999999653, 0.0)
TIME 0.003570, pos: 9.700784e-03 -9.019366e-04, Found 4959
baricenter: (0.009500000000000036, -0.0004999999999999653, 0.0)
TIME 0.003580, pos: 9.736506e-03 -4.393175e-04, Found 4959
baricenter: (0.009500000000000036, -0.0004999999999999653, 0.0)
TIME 0.003590, pos: 9.750000e-03 0.000000e+00, Found 4959
baricenter: (0.009500000000000036, -0.0004999999999999653, 0.0)
TIME 0.003600, pos: 9.743543e-03 4.431936e-04, Found 5059
baricenter: (0.009500000000000036, 0.0005000000000000347, 0.0)
TIME 0.003610, pos: 9.716943e-03 8.858000e-04, Found 5059
baricenter: (0.009500000000000036, 0.0005000000000000347, 0.0)
TIME 0.003620, pos: 9.670240e-03 1.326904e-03, Found 5159
baricenter: (0.009500000000000036, 0.0015000000000000347, 0.0)
TIME 0.003630, pos: 9.603517e-03 1.765593e-03, Found 5159
baricenter: (0.009500000000000036, 0.0015000000000000347, 0.0)
TIME 0.003640, pos: 9.516895e-03 2.200957e-03, Found 5259
baricenter: (0.009500000000000036, 0.0025000000000000347, 0.0)
TIME 0.003650, pos: 9.410539e-03 2.632095e-03, Found 5259
baricenter: (0.009500000000000036, 0.0025000000000000347, 0.0)
TIME 0.003660, pos: 9.284656e-03 3.058113e-03, Found 5359
baricenter: (0.009500000000000036, 0.0035000000000000348, 0.0)
TIME 0.003670, pos: 9.139489e-03 3.478125e-03, Found 5359
baricenter: (0.009500000000000036, 0.0035000000000000348, 0.0)
TIME 0.003680, pos: 8.975326e-03 3.891260e-03, Found 5358
baricenter: (0.008500000000000035, 0.0035000000000000348, 0.0)
TIME 0.003690, pos: 8.792490e-03 4.296657e-03, Found 5458
baricenter: (0.008500000000000035, 0.004500000000000035, 0.0)
TIME 0.003700, pos: 8.591348e-03 4.693475e-03, Found 5458
baricenter: (0.008500000000000035, 0.004500000000000035, 0.0)
TIME 0.003710, pos: 8.372300e-03 5.080885e-03, Found 5558
baricenter: (0.008500000000000035, 0.005500000000000034, 0.0)
TIME 0.003720, pos: 8.135786e-03 5.458080e-03, Found 5558
baricenter: (0.008500000000000035, 0.005500000000000034, 0.0)
TIME 0.003730, pos: 7.882283e-03 5.824273e-03, Found 5557
baricenter: (0.007500000000000034, 0.005500000000000034, 0.0)
TIME 0.003740, pos: 7.612302e-03 6.178699e-03, Found 5657
baricenter: (0.007500000000000034, 0.006500000000000034, 0.0)
TIME 0.003750, pos: 7.326388e-03 6.520617e-03, Found 5657
baricenter: (0.007500000000000034, 0.006500000000000034, 0.0)
TIME 0.003760, pos: 7.025121e-03 6.849310e-03, Found 5657
baricenter: (0.007500000000000034, 0.006500000000000034, 0.0)
TIME 0.003770, pos: 6.709112e-03 7.164089e-03, Found 5756
baricenter: (0.006500000000000035, 0.007500000000000034, 0.0)
TIME 0.003780, pos: 6.379004e-03 7.464294e-03, Found 5756
baricenter: (0.006500000000000035, 0.007500000000000034, 0.0)
TIME 0.003790, pos: 6.035469e-03 7.749293e-03, Found 5756
baricenter: (0.006500000000000035, 0.007500000000000034, 0.0)
TIME 0.003800, pos: 5.679206e-03 8.018486e-03, Found 5855
baricenter: (0.005500000000000035, 0.008500000000000035, 0.0)
TIME 0.003810, pos: 5.310943e-03 8.271304e-03, Found 5855
baricenter: (0.005500000000000035, 0.008500000000000035, 0.0)
TIME 0.003820, pos: 4.931433e-03 8.507214e-03, Found 5854
baricenter: (0.004500000000000035, 0.008500000000000035, 0.0)
TIME 0.003830, pos: 4.541451e-03 8.725714e-03, Found 5854
baricenter: (0.004500000000000035, 0.008500000000000035, 0.0)
TIME 0.003840, pos: 4.141796e-03 8.926341e-03, Found 5854
baricenter: (0.004500000000000035, 0.008500000000000035, 0.0)
TIME 0.003850, pos: 3.733286e-03 9.108667e-03, Found 5953
baricenter: (0.0035000000000000343, 0.009500000000000036, 0.0)
TIME 0.003860, pos: 3.316761e-03 9.272301e-03, Found 5953
baricenter: (0.0035000000000000343, 0.009500000000000036, 0.0)
TIME 0.003870, pos: 2.893074e-03 9.416892e-03, Found 5952
baricenter: (0.0025000000000000347, 0.009500000000000036, 0.0)
TIME 0.003880, pos: 2.463097e-03 9.542126e-03, Found 5952
baricenter: (0.0025000000000000347, 0.009500000000000036, 0.0)
TIME 0.003890, pos: 2.027713e-03 9.647730e-03, Found 5952
baricenter: (0.0025000000000000347, 0.009500000000000036, 0.0)
TIME 0.003900, pos: 1.587819e-03 9.733472e-03, Found 5951
baricenter: (0.0015000000000000347, 0.009500000000000036, 0.0)
TIME 0.003910, pos: 1.144320e-03 9.799160e-03, Found 5951
baricenter: (0.0015000000000000347, 0.009500000000000036, 0.0)
TIME 0.003920, pos: 6.981313e-04 9.844643e-03, Found 5950
baricenter: (0.0005000000000000347, 0.009500000000000036, 0.0)
TIME 0.003930, pos: 2.501722e-04 9.869813e-03, Found 5950
baricenter: (0.0005000000000000347, 0.009500000000000036, 0.0)
TIME 0.003940, pos: -1.986323e-04 9.874603e-03, Found 5949
baricenter: (-0.0004999999999999653, 0.009500000000000036, 0.0)
TIME 0.003950, pos: -6.473552e-04 9.858987e-03, Found 5949
baricenter: (-0.0004999999999999653, 0.009500000000000036, 0.0)
TIME 0.003960, pos: -1.095069e-03 9.822984e-03, Found 5948
baricenter: (-0.0014999999999999653, 0.009500000000000036, 0.0)
TIME 0.003970, pos: -1.540847e-03 9.766652e-03, Found 5948
baricenter: (-0.0014999999999999653, 0.009500000000000036, 0.0)
TIME 0.003980, pos: -1.983767e-03 9.690094e-03, Found 5948
baricenter: (-0.0014999999999999653, 0.009500000000000036, 0.0)
TIME 0.003990, pos: -2.422911e-03 9.593452e-03, Found 5947
baricenter: (-0.0024999999999999654, 0.009500000000000036, 0.0)
TIME 0.004000, pos: -2.857368e-03 9.476912e-03, Found 5947
baricenter: (-0.0024999999999999654, 0.009500000000000036, 0.0)
TIME 0.004010, pos: -3.286238e-03 9.340700e-03, Found 5946
baricenter: (-0.0034999999999999654, 0.009500000000000036, 0.0)
TIME 0.004020, pos: -3.708629e-03 9.185083e-03, Found 5946
baricenter: (-0.0034999999999999654, 0.009500000000000036, 0.0)
TIME 0.004030, pos: -4.123663e-03 9.010369e-03, Found 5945
baricenter: (-0.004499999999999966, 0.009500000000000036, 0.0)
TIME 0.004040, pos: -4.530479e-03 8.816905e-03, Found 5845
baricenter: (-0.004499999999999966, 0.008500000000000035, 0.0)
TIME 0.004050, pos: -4.928227e-03 8.605077e-03, Found 5845
baricenter: (-0.004499999999999966, 0.008500000000000035, 0.0)
TIME 0.004060, pos: -5.316081e-03 8.375310e-03, Found 5844
baricenter: (-0.005499999999999965, 0.008500000000000035, 0.0)
TIME 0.004070, pos: -5.693230e-03 8.128065e-03, Found 5844
baricenter: (-0.005499999999999965, 0.008500000000000035, 0.0)
TIME 0.004080, pos: -6.058887e-03 7.863841e-03, Found 5743
baricenter: (-0.006499999999999966, 0.007500000000000034, 0.0)
TIME 0.004090, pos: -6.412289e-03 7.583171e-03, Found 5743
baricenter: (-0.006499999999999966, 0.007500000000000034, 0.0)
TIME 0.004100, pos: -6.752695e-03 7.286625e-03, Found 5743
baricenter: (-0.006499999999999966, 0.007500000000000034, 0.0)
TIME 0.004110, pos: -7.079394e-03 6.974802e-03, Found 5642
baricenter: (-0.007499999999999965, 0.006500000000000034, 0.0)
TIME 0.004120, pos: -7.391698e-03 6.648337e-03, Found 5642
baricenter: (-0.007499999999999965, 0.006500000000000034, 0.0)
TIME 0.004130, pos: -7.688953e-03 6.307894e-03, Found 5642
baricenter: (-0.007499999999999965, 0.006500000000000034, 0.0)
TIME 0.004140, pos: -7.970533e-03 5.954166e-03, Found 5542
baricenter: (-0.007499999999999965, 0.005500000000000034, 0.0)
TIME 0.004150, pos: -8.235844e-03 5.587874e-03, Found 5541
baricenter: (-0.008499999999999966, 0.005500000000000034, 0.0)
TIME 0.004160, pos: -8.484327e-03 5.209768e-03, Found 5541
baricenter: (-0.008499999999999966, 0.005500000000000034, 0.0)
TIME 0.004170, pos: -8.715455e-03 4.820619e-03, Found 5441
baricenter: (-0.008499999999999966, 0.004500000000000035, 0.0)
TIME 0.004180, pos: -8.928738e-03 4.421224e-03, Found 5441
baricenter: (-0.008499999999999966, 0.004500000000000035, 0.0)
TIME 0.004190, pos: -9.123722e-03 4.012402e-03, Found 5440
baricenter: (-0.009499999999999967, 0.004500000000000035, 0.0)
TIME 0.004200, pos: -9.299991e-03 3.594990e-03, Found 5340
baricenter: (-0.009499999999999967, 0.0035000000000000348, 0.0)
TIME 0.004210, pos: -9.457168e-03 3.169845e-03, Found 5340
baricenter: (-0.009499999999999967, 0.0035000000000000348, 0.0)
TIME 0.004220, pos: -9.594912e-03 2.737840e-03, Found 5240
baricenter: (-0.009499999999999967, 0.0025000000000000347, 0.0)
TIME 0.004230, pos: -9.712926e-03 2.299864e-03, Found 5240
baricenter: (-0.009499999999999967, 0.0025000000000000347, 0.0)
TIME 0.004240, pos: -9.810951e-03 1.856816e-03, Found 5140
baricenter: (-0.009499999999999967, 0.0015000000000000347, 0.0)
TIME 0.004250, pos: -9.888770e-03 1.409610e-03, Found 5140
baricenter: (-0.009499999999999967, 0.0015000000000000347, 0.0)
TIME 0.004260, pos: -9.946208e-03 9.591665e-04, Found 5040
baricenter: (-0.009499999999999967, 0.0005000000000000347, 0.0)
TIME 0.004270, pos: -9.983131e-03 5.064143e-04, Found 5040
baricenter: (-0.009499999999999967, 0.0005000000000000347, 0.0)
TIME 0.004280, pos: -9.999447e-03 5.228776e-05, Found 5040
baricenter: (-0.009499999999999967, 0.0005000000000000347, 0.0)
TIME 0.004290, pos: -9.995109e-03 -4.022755e-04, Found 4940
baricenter: (-0.009499999999999967, -0.0004999999999999653, 0.0)
TIME 0.004300, pos: -9.970110e-03 -8.563363e-04, Found 4940
baricenter: (-0.009499999999999967, -0.0004999999999999653, 0.0)
TIME 0.004310, pos: -9.924487e-03 -1.308956e-03, Found 4840
baricenter: (-0.009499999999999967, -0.0014999999999999653, 0.0)
TIME 0.004320, pos: -9.858320e-03 -1.759197e-03, Found 4840
baricenter: (-0.009499999999999967, -0.0014999999999999653, 0.0)
TIME 0.004330, pos: -9.771730e-03 -2.206127e-03, Found 4740
baricenter: (-0.009499999999999967, -0.0024999999999999654, 0.0)
TIME 0.004340, pos: -9.664882e-03 -2.648821e-03, Found 4740
baricenter: (-0.009499999999999967, -0.0024999999999999654, 0.0)
TIME 0.004350, pos: -9.537981e-03 -3.086361e-03, Found 4640
baricenter: (-0.009499999999999967, -0.003499999999999965, 0.0)
TIME 0.004360, pos: -9.391276e-03 -3.517837e-03, Found 4640
baricenter: (-0.009499999999999967, -0.003499999999999965, 0.0)
TIME 0.004370, pos: -9.225055e-03 -3.942354e-03, Found 4640
baricenter: (-0.009499999999999967, -0.003499999999999965, 0.0)
TIME 0.004380, pos: -9.039649e-03 -4.359030e-03, Found 4540
baricenter: (-0.009499999999999967, -0.004499999999999966, 0.0)
TIME 0.004390, pos: -8.835426e-03 -4.766996e-03, Found 4541
baricenter: (-0.008499999999999966, -0.004499999999999966, 0.0)
TIME 0.004400, pos: -8.612795e-03 -5.165405e-03, Found 4441
baricenter: (-0.008499999999999966, -0.005499999999999966, 0.0)
TIME 0.004410, pos: -8.372203e-03 -5.553425e-03, Found 4441
baricenter: (-0.008499999999999966, -0.005499999999999966, 0.0)
TIME 0.004420, pos: -8.114134e-03 -5.930247e-03, Found 4441
baricenter: (-0.008499999999999966, -0.005499999999999966, 0.0)
TIME 0.004430, pos: -7.839110e-03 -6.295084e-03, Found 4342
baricenter: (-0.007499999999999965, -0.006499999999999966, 0.0)
TIME 0.004440, pos: -7.547686e-03 -6.647173e-03, Found 4342
baricenter: (-0.007499999999999965, -0.006499999999999966, 0.0)
TIME 0.004450, pos: -7.240453e-03 -6.985777e-03, Found 4342
baricenter: (-0.007499999999999965, -0.006499999999999966, 0.0)
TIME 0.004460, pos: -6.918035e-03 -7.310187e-03, Found 4243
baricenter: (-0.006499999999999966, -0.007499999999999965, 0.0)
TIME 0.004470, pos: -6.581087e-03 -7.619722e-03, Found 4243
baricenter: (-0.006499999999999966, -0.007499999999999965, 0.0)
TIME 0.004480, pos: -6.230295e-03 -7.913731e-03, Found 4243
baricenter: (-0.006499999999999966, -0.007499999999999965, 0.0)
TIME 0.004490, pos: -5.866375e-03 -8.191596e-03, Found 4144
baricenter: (-0.005499999999999965, -0.008499999999999966, 0.0)
TIME 0.004500, pos: -5.490068e-03 -8.452730e-03, Found 4144
baricenter: (-0.005499999999999965, -0.008499999999999966, 0.0)
TIME 0.004510, pos: -5.102146e-03 -8.696582e-03, Found 4144
baricenter: (-0.005499999999999965, -0.008499999999999966, 0.0)
TIME 0.004520, pos: -4.703399e-03 -8.922635e-03, Found 4145
baricenter: (-0.004499999999999966, -0.008499999999999966, 0.0)
TIME 0.004530, pos: -4.294646e-03 -9.130409e-03, Found 4045
baricenter: (-0.004499999999999966, -0.009499999999999967, 0.0)
TIME 0.004540, pos: -3.876724e-03 -9.319462e-03, Found 4046
baricenter: (-0.0034999999999999654, -0.009499999999999967, 0.0)
TIME 0.004550, pos: -3.450490e-03 -9.489390e-03, Found 4046
baricenter: (-0.0034999999999999654, -0.009499999999999967, 0.0)
TIME 0.004560, pos: -3.016819e-03 -9.639827e-03, Found 4046
baricenter: (-0.0034999999999999654, -0.009499999999999967, 0.0)
TIME 0.004570, pos: -2.576602e-03 -9.770449e-03, Found 4047
baricenter: (-0.0024999999999999654, -0.009499999999999967, 0.0)
TIME 0.004580, pos: -2.130745e-03 -9.880971e-03, Found 4047
baricenter: (-0.0024999999999999654, -0.009499999999999967, 0.0)
TIME 0.004590, pos: -1.680165e-03 -9.971151e-03, Found 4048
baricenter: (-0.0014999999999999653, -0.009499999999999967, 0.0)
TIME 0.004600, pos: -1.225789e-03 -1.004079e-02, Found 3948
baricenter: (-0.0014999999999999653, -0.010499999999999968, 0.0)
TIME 0.004610, pos: -7.685558e-04 -1.008972e-02, Found 3949
baricenter: (-0.0004999999999999653, -0.010499999999999968, 0.0)
TIME 0.004620, pos: -3.094068e-04 -1.011784e-02, Found 3949
baricenter: (-0.0004999999999999653, -0.010499999999999968, 0.0)
TIME 0.004630, pos: 1.507100e-04 -1.012506e-02, Found 3950
baricenter: (0.0005000000000000347, -0.010499999999999968, 0.0)
TIME 0.004640, pos: 6.108441e-04 -1.011137e-02, Found 3950
baricenter: (0.0005000000000000347, -0.010499999999999968, 0.0)
TIME 0.004650, pos: 1.070045e-03 -1.007676e-02, Found 3951
baricenter: (0.0015000000000000347, -0.010499999999999968, 0.0)
TIME 0.004660, pos: 1.527361e-03 -1.002131e-02, Found 3951
baricenter: (0.0015000000000000347, -0.010499999999999968, 0.0)
TIME 0.004670, pos: 1.981848e-03 -9.945105e-03, Found 4051
baricenter: (0.0015000000000000347, -0.009499999999999967, 0.0)
TIME 0.004680, pos: 2.432563e-03 -9.848292e-03, Found 4052
